mouse_id,file_name,high_image_quality,low_image_quality
30513371,Zfp280d_1vX_32,57.656731757451176,42.34326824254882
30513371,Zfp280d_1vX_33,94.70618468391297,5.293815316087032
30513371,Zfp280d_1vX_31,84.1185540517389,15.881445948261094
30513371,Zfp280d_1vX_30,20.60637204522097,79.39362795477902
30513372,Zfp280d_1vX_27,37.05035971223023,62.94964028776977
30513372,Zfp280d_1vX_26,57.64947747130375,42.35052252869625
30513372,Zfp280d_1vX_23,25.89928057553957,74.10071942446042
30513372,Zfp280d_1vX_25,47.070914696813965,52.92908530318603
30513377,Zfp280d_1vX_19,0.0,100.0
30513377,Zfp280d_1vX_18,15.878725590955812,84.1212744090442
30513377,Zfp280d_1vX_20,36.485097636176775,63.514902363823225
30513377,Zfp280d_1vX_21,31.757451181911627,68.24254881808837
30513377,Zfp280d_1vX_16,0.0,100.0
30513381,Zfp280d_1vX_15,58.23196847695736,41.76803152304264
30513381,Zfp280d_1vX_13,42.35052252869625,57.64947747130376
30513381,Zfp280d_1vX_14,21.175261264348137,78.82473873565186
30513382,Zfp280d_1vX_9,15.87872559095582,84.12127440904418
30513382,Zfp280d_1vX_8,5.29381531608703,94.70618468391297
30513383,Zfp280d_1vX_1,0.0,100.0
30513383,Zfp280d_1vX_4,31.180400890868587,68.81959910913142
30513383,Zfp280d_1vX_2,5.292908530318603,94.7070914696814
30513383,Zfp280d_1vX_5,10.587630632174074,89.41236936782593
30520000,Zfp280d_2v2_24,47.07091469681398,52.92908530318602
30520000,Zfp280d_2v2_21,10.587630632174063,89.41236936782593
30520000,Zfp280d_2v2_20,0.0,100.0
30520002,Zfp280d_2v2_15,26.46907658043516,73.53092341956484
30520002,Zfp280d_2v2_19,31.757451181911613,68.2425488180884
30520002,Zfp280d_2v2_17,52.93815316087033,47.061846839129664
30520003,Zfp280d_2v2_130,68.23710810347781,31.762891896522195
30520003,Zfp280d_2v2_132,68.23710810347781,31.7628918965222
30520010,Zfp280d_2v2_107,68.80781089414182,31.19218910585817
30520010,Zfp280d_2v2_108,41.76803152304266,58.23196847695734
30520010,Zfp280d_2v2_109,68.23710810347781,31.762891896522195
30520010,Zfp280d_2v2_110,94.7070914696814,5.292908530318602
30520010,Zfp280d_2v2_106,10.020554984583756,89.97944501541623
30520011,Zfp280d_2v2_144,15.313463514902365,84.68653648509763
30520011,Zfp280d_2v2_143,57.65673175745118,42.34326824254882
30520011,Zfp280d_2v2_142,0.0,100.0
30520012,Zfp280d_2v2_134,20.606372045220965,79.39362795477903
30520012,Zfp280d_2v2_138,89.41236936782593,10.587630632174063
30520012,Zfp280d_2v2_139,100.0,0.0
30520012,Zfp280d_2v2_136,31.180400890868597,68.8195991091314
30520012,Zfp280d_2v2_137,73.53545734840698,26.46454265159301
30520033,Zfp280d_2v2_65,0.0,100.0
30520033,Zfp280d_2v2_67,0.0,100.0
30520033,Zfp280d_2v2_63,5.292908530318603,94.7070914696814
30520033,Zfp280d_2v2_66,10.585817060637202,89.4141829393628
30520034,Zfp280d_2v2_70,47.06184683912969,52.93815316087032
30520034,Zfp280d_2v2_73,20.59277025869453,79.40722974130547
30520034,Zfp280d_2v2_72,41.76803152304265,58.23196847695735
30520034,Zfp280d_2v2_71,68.2425488180884,31.757451181911613
30520035,Zfp280d_2v2_42,31.7628918965222,68.2371081034778
30520035,Zfp280d_2v2_40,10.005139626520467,89.99486037347954
30520035,Zfp280d_2v2_43,57.64947747130375,42.35052252869625
30520035,Zfp280d_2v2_44,41.77800616649539,58.22199383350461
30520035,Zfp280d_2v2_41,0.0,100.0
30520039,Zfp280d_2v2_28,0.0,100.0
30520039,Zfp280d_2v2_27,36.47421620695562,63.525783793044376
30520039,Zfp280d_2v2_30,31.757451181911623,68.24254881808838
30520039,Zfp280d_2v2_29,15.881445948261096,84.1185540517389
30520043,Zfp280d_2v2_3,41.778006166495366,58.22199383350464
30520043,Zfp280d_2v2_4,47.07091469681398,52.92908530318602
30520043,Zfp280d_2v2,57.64947747130376,42.35052252869625
30520046,Zfp280d_2v2_91,42.34326824254882,57.656731757451176
30520046,Zfp280d_2v2_90,31.762891896522188,68.23710810347782
30520046,Zfp280d_2v2_87,4.7113243104334295,95.28867568956656
30520048,Zfp280d_2v2_95,31.180400890868597,68.8195991091314
30520048,Zfp280d_2v2_97,10.00513962652046,89.99486037347954
30520048,Zfp280d_2v2_96,0.0,100.0
30520048,Zfp280d_2v2_94,0.0,100.0
30520060,Zfp280d_2v2_10,100.0,0.0
30520060,Zfp280d_2v2_8,41.76803152304266,58.23196847695734
30520060,Zfp280d_2v2_9,20.59277025869454,79.40722974130546
30520060,Zfp280d_2v2_7,78.82473873565188,21.17526126434812
30520062,Zfp280d_2v2_82,0.0,100.0
30520062,Zfp280d_2v2_83,0.0,100.0
30520062,Zfp280d_2v2_85,5.292908530318603,94.7070914696814
30520064,Zfp280d_2v2_78,0.0,100.0
30520064,Zfp280d_2v2_79,0.0,100.0
30520064,Zfp280d_2v2_80,0.0,100.0
30520086,Zfp280d_2v2_52,5.292908530318601,94.7070914696814
30520086,Zfp280d_2v2_56,47.07091469681398,52.92908530318602
30520087,Zfp280d_2v2_59,0.0,100.0
30520087,Zfp280d_2v2_61,5.292908530318608,94.7070914696814
30520087,Zfp280d_2v2_60,0.0,100.0
30520087,Zfp280d_2v2_58,0.0,100.0
30520106,Zfp280d_2v2_48,20.59277025869452,79.40722974130547
30520106,Zfp280d_2v2_49,63.525783793044376,36.47421620695562
30520106,Zfp280d_2v2_46,5.292908530318608,94.7070914696814
30520107,Zfp280d_2v2_114,52.92908530318603,47.070914696813965
30520107,Zfp280d_2v2_115,52.93815316087031,47.06184683912969
30520107,Zfp280d_2v2_111,25.88658557478156,74.11341442521844
30520108,Zfp280d_2v2_122,68.23710810347782,31.762891896522188
30520108,Zfp280d_2v2_117,20.60637204522097,79.39362795477902
30520108,Zfp280d_2v2_119,89.41236936782593,10.587630632174069
30520108,Zfp280d_2v2_120,36.47421620695562,63.525783793044376
30520204,Zfp280d_2v2_127,100.0,0.0
30520204,Zfp280d_2v2_126,57.656731757451176,42.34326824254882
30520206,Zfp280d_2v2_37,31.19218910585817,68.80781089414182
30520206,Zfp280d_2v2_34,0.0,100.0
30520206,Zfp280d_2v2_35,15.298954942607503,84.7010450573925
