mouse_id,file,LVIDd_auto,LVIDd_auto_time,LVIDs_auto,LVIDs_auto_time,heart_rate_auto,heart_rate_auto_time,LVIDd_auto_quality_label,LVIDd_auto_quality_flag,LVIDs_auto_quality_label,LVIDs_auto_quality_flag,LV_Vold_auto,LV_Vols_auto,EF_auto,FS_auto
30504924,Foxd2_5v5_59.dcm,2.6337209302325584,1.1416666666666668,0.8197674418604651,1.0933333333333335,705.8823529411765,1.1416666666666668,0.7165871849935345,high,0.7165871849935345,high,25.404939836558288,1.1976930591746175,95.28558986212946,68.87417218543047
30504924,Foxd2_5v5_59.dcm,2.6860465116279064,1.2266666666666668,0.994186046511628,1.175,757.8947368421052,1.2266666666666668,0.7165871849935345,high,0.7165871849935345,high,26.672166803544116,2.0265876265996403,92.40186355489367,62.98701298701298
30504924,Foxd2_5v5_59.dcm,2.2848837209302326,2.2425,0.7674418604651163,2.1991666666666667,660.5504587155963,2.2425,0.8373076288092577,high,0.8373076288092577,high,17.82344023776512,0.9989088041398734,94.39553312483783,66.41221374045801
30504924,Foxd2_5v5_59.dcm,2.459302325581396,2.333333333333333,0.75,2.2783333333333333,727.2727272727273,2.333333333333333,0.8373076288092577,high,0.8373076288092577,high,21.42692658125676,0.9375,95.624664151227,69.50354609929079
30504924,Foxd2_5v5_59.dcm,2.947674418604651,3.3683333333333336,1.3953488372093024,3.2425,679.2452830188679,3.3683333333333336,0.7673308999949462,high,0.7673308999949462,high,33.52521864836231,5.0106575891578915,85.05406439936027,52.662721893491124
30504924,Foxd2_5v5_59.dcm,2.860465116279069,3.7183333333333337,1.412790697674419,3.684166666666667,685.7142857142858,3.7183333333333337,0.9420628228018167,high,0.9420628228018167,high,31.1446792516709,5.177123851472349,83.37718038565257,50.609756097560954
30504924,Foxd2_5v5_59.dcm,2.6162790697674416,3.8058333333333336,1.2209302325581397,3.7658333333333336,719.9999999999999,3.8058333333333336,0.9420628228018167,high,0.9420628228018167,high,24.990132056496346,3.518442244987919,85.92067366017268,53.33333333333332
30504924,Foxd2_5v5_59.dcm,2.8255813953488373,3.889166666666666,1.0290697674418603,3.84,705.8823529411765,3.889166666666666,0.9998495458969202,high,0.9420628228018167,high,30.219473269208414,2.224621740216453,92.6384496500037,63.580246913580254
30504924,Foxd2_5v5_59.dcm,2.808139534883721,3.974166666666667,1.2209302325581397,3.9308333333333336,712.8712871287129,3.974166666666667,0.9998495458969202,high,0.9998495458969202,high,29.762641991272055,3.518442244987919,88.17832689040272,56.52173913043478
30504924,Foxd2_5v5_59.dcm,2.3372093023255816,4.058333333333334,0.9244186046511628,4.0125,666.6666666666666,4.058333333333334,0.9998495458969202,high,0.9998495458969202,high,18.865498486225494,1.6633680992022573,91.18301538431783,60.44776119402986
30504924,Foxd2_5v5_59.dcm,2.4069767441860463,4.148333333333333,0.7151162790697674,4.1025,699.0291262135921,4.148333333333333,0.9976400836675652,high,0.9976400836675652,high,20.306809823848607,0.8217766011954041,95.9531969407115,70.28985507246377
30504924,Foxd2_5v5_59.dcm,2.4069767441860463,4.234166666666667,0.7848837209302325,4.189166666666667,712.8712871287129,4.234166666666667,0.9976400836675652,high,0.9976400836675652,high,20.306809823848607,1.0627238414299311,94.76666275673762,67.3913043478261
30504924,Foxd2_5v5_59.dcm,2.232558139534884,4.318333333333333,0.75,4.274166666666667,685.7142857142858,4.318333333333333,0.9999238811475822,high,0.9976400836675652,high,16.814559481843006,0.9375,94.42447480701264,66.40625000000001
30504924,Foxd2_5v5_59.dcm,2.319767441860465,4.405833333333334,0.6453488372093024,4.355833333333334,672.8971962616823,4.405833333333334,0.9999238811475822,high,0.9999238811475822,high,18.514448767176834,0.6177952836027276,96.66317214532478,72.18045112781954
30504924,Foxd2_5v5_59.dcm,2.4418604651162794,4.495,0.7674418604651163,4.444166666666667,685.7142857142858,4.495,0.9999238811475822,high,0.9999238811475822,high,21.049815851858554,0.9989088041398734,95.25454849025829,68.57142857142857
30504924,Foxd2_5v5_59.dcm,2.6511627906976742,4.5825000000000005,0.8720930232558141,4.5275,734.6938775510205,4.5825000000000005,0.9999874046137568,high,0.9999874046137568,high,25.823545054964754,1.4189295544990035,94.50528751386052,67.10526315789473
30504924,Foxd2_5v5_59.dcm,2.4244186046511627,4.664166666666667,0.8372093023255813,4.615,692.3076923076923,4.664166666666667,0.9999874046137568,high,0.9999874046137568,high,20.676445481464448,1.268905839130191,93.86303685385522,65.46762589928058
30504924,Foxd2_5v5_59.dcm,2.6686046511627906,4.7508333333333335,0.8372093023255813,4.703333333333334,719.9999999999999,4.7508333333333335,0.99999706828582,high,0.9999874046137568,high,26.245952477241655,1.268905839130191,95.16532752914766,68.62745098039215
30504935,Foxd2_5v5_26.dcm,2.0406976744186047,0.3708333333333333,0.1220930232558139,0.2966666666666667,537.3134328358209,0.3708333333333333,0.5815021682104452,high,0.5815021682104452,high,13.39623759493784,0.005051373513551113,99.96229259538171,94.01709401709401
30504935,Foxd2_5v5_26.dcm,2.703488372093023,3.061666666666667,2.25,2.8208333333333333,476.82119205298005,3.061666666666667,0.9965249250368038,high,0.5544039270552905,high,27.10219266977365,17.14717741935484,36.731401668180794,16.774193548387096
30504935,Foxd2_5v5_26.dcm,3.209302325581396,3.1875,1.3953488372093024,2.895,537.3134328358209,3.1875,0.9965249250368038,high,0.5544039270552905,high,41.24972756552556,5.0106575891578915,87.85287107363699,56.52173913043479
