mouse_id,file_name,high_image_quality,low_image_quality
30511362,Gatb1_1v1_4,47.07091469681399,52.92908530318601
30511362,Gatb1_1v1_2,36.47421620695562,63.525783793044376
30511362,Gatb1_1v1,15.313463514902356,84.68653648509765
30511362,Gatb1_1v1_3,78.82836587872559,21.171634121274405
30511363,Gatb1_1v1_7,0.0,100.0
30511363,Gatb1_1v1_10,36.47421620695563,63.52578379304437
30511363,Gatb1_1v1_8,21.17526126434812,78.82473873565188
30511364,Gatb1_1v1_12,62.94329278739078,37.05670721260922
30511364,Gatb1_1v1_13,25.89928057553957,74.10071942446042
30511364,Gatb1_1v1_15,100.0,0.0
30511365,Gatb1_1v1_18,42.35052252869625,57.64947747130375
30511365,Gatb1_1v1_21,89.41418293936279,10.585817060637206
30511365,Gatb1_1v1_19,58.23196847695735,41.76803152304265
30511366,Gatb1_1v1_24,36.485097636176775,63.514902363823225
30511366,Gatb1_1v1_27,94.7070914696814,5.292908530318603
30511366,Gatb1_1v1_25,84.1185540517389,15.881445948261092
30511366,Gatb1_1v1_26,84.1212744090442,15.878725590955806
30511367,Gatb1_1v1_28,100.0,0.0
30511367,Gatb1_1v1_29,78.82836587872558,21.17163412127441
30511367,Gatb1_1v1_31,100.0,0.0
30511369,Gatb1_1v1_34,68.2425488180884,31.757451181911616
30511369,Gatb1_1v1_38,63.525783793044376,36.47421620695562
30511369,Gatb1_1v1_35,0.0,100.0
30511369,Gatb1_1v1_36,26.469076580435164,73.53092341956483
30511370,Gatb1_1v1_40,36.47421620695562,63.525783793044376
30511370,Gatb1_1v1_41,47.07091469681399,52.92908530318601
30511370,Gatb1_1v1_42,100.0,0.0
30511371,Gatb1_1v1_48,78.82836587872559,21.171634121274405
30511371,Gatb1_1v1_47,36.485097636176775,63.514902363823225
30511371,Gatb1_1v1_45,41.76803152304266,58.23196847695734
30511371,Gatb1_1v1_46,89.41418293936279,10.585817060637206
30511373,Gatb1_1v1_52,26.46454265159302,73.53545734840698
30511373,Gatb1_1v1_51,52.35566215521672,47.64433784478327
30511373,Gatb1_1v1_53,47.64433784478329,52.35566215521672
30511374,Gatb1_1v1_56,25.89928057553957,74.10071942446042
30511374,Gatb1_1v1_55,95.27235354573486,4.72764645426515
30511374,Gatb1_1v1_59,78.82473873565186,21.175261264348126
30511374,Gatb1_1v1_58,89.41236936782595,10.587630632174063
30511376,Gatb1_1v1_64,84.1212744090442,15.878725590955804
30511376,Gatb1_1v1_62,31.757451181911623,68.24254881808838
30511376,Gatb1_1v1_63,68.2425488180884,31.757451181911613
30511376,Gatb1_1v1_66,78.82836587872558,21.171634121274423
30511377,Gatb1_1v1_68,25.886585574781577,74.11341442521842
30511377,Gatb1_1v1_67,89.41236936782593,10.587630632174063
30511377,Gatb1_1v1_71,15.878725590955812,84.12127440904418
30511377,Gatb1_1v1_70,78.82473873565186,21.175261264348126
30511379,Gatb1_1v1_75,21.175261264348137,78.82473873565186
30511379,Gatb1_1v1_77,47.06184683912969,52.93815316087032
30511379,Gatb1_1v1_76,78.82473873565188,21.175261264348126
30511379,Gatb1_1v1_74,52.35566215521672,47.64433784478327
30511380,Gatb1_1v1_81,73.53092341956486,26.469076580435157
30511380,Gatb1_1v1_80,100.0,0.0
30511380,Gatb1_1v1_83,78.82473873565188,21.175261264348126
30511380,Gatb1_1v1_82,73.535457348407,26.46454265159301
30511745,Gatb1_1v1_92,20.59277025869453,79.40722974130547
30511745,Gatb1_1v1_93,73.53545734840698,26.46454265159301
30511745,Gatb1_1v1_94,78.82473873565188,21.17526126434812
30511745,Gatb1_1v1_96,100.0,0.0
30511745,Gatb1_1v1_95,25.886585574781567,74.11341442521844
30511746,Gatb1_1v1_98,47.07091469681399,52.92908530318602
30511746,Gatb1_1v1_102,31.180400890868597,68.8195991091314
30511746,Gatb1_1v1_100,62.94329278739078,37.05670721260922
30511746,Gatb1_1v1_99,58.23196847695735,41.76803152304265
30511747,Gatb1_1v1_105,5.29381531608703,94.70618468391297
30511747,Gatb1_1v1_106,0.0,100.0
30511747,Gatb1_1v1_104,20.59277025869453,79.40722974130547
30511748,Gatb1_1v1_109,73.53092341956486,26.469076580435157
30511748,Gatb1_1v1_111,94.7070914696814,5.292908530318602
30511748,Gatb1_1v1_108,84.1185540517389,15.881445948261092
30511749,Gatb1_1v1_113,100.0,0.0
30511749,Gatb1_1v1_115,25.886585574781567,74.11341442521844
30511749,Gatb1_1v1_117,100.0,0.0
30511749,Gatb1_1v1_116,57.65673175745118,42.34326824254882
30511750,Gatb1_1v1_122,73.53545734840698,26.46454265159301
30511750,Gatb1_1v1_124,89.41418293936279,10.585817060637206
30511750,Gatb1_1v1_121,20.59277025869454,79.40722974130546
30511750,Gatb1_1v1_119,94.7070914696814,5.292908530318603
30511788,Gatb1_1v1_128,36.485097636176775,63.51490236382323
30511788,Gatb1_1v1_125,0.0,100.0
30511789,Gatb1_1v1_134,5.293815316087026,94.70618468391297
30511789,Gatb1_1v1_131,0.0,100.0
30511790,Gatb1_1v1_135,15.881445948261112,84.1185540517389
30511790,Gatb1_1v1_139,10.585817060637211,89.41418293936279
30511790,Gatb1_1v1_140,73.53092341956484,26.469076580435164
30511790,Gatb1_1v1_138,0.0,100.0
30511791,Gatb1_1v1_145,94.70618468391297,5.293815316087032
30511791,Gatb1_1v1_143,62.94964028776978,37.05035971223021
30511791,Gatb1_1v1_144,78.82473873565188,21.17526126434812
30511792,Gatb1_1v1_148,57.64947747130376,42.35052252869625
30511792,Gatb1_1v1_149,100.0,0.0
30511793,Gatb1_1v1_152,10.005139626520467,89.99486037347954
30511793,Gatb1_1v1_154,100.0,0.0
30511793,Gatb1_1v1_153,57.6567317574512,42.34326824254881
30511811,Gatb1_1v1_156,31.19218910585817,68.80781089414182
30511811,Gatb1_1v1_159,94.70618468391297,5.293815316087026
30511811,Gatb1_1v1_160,100.0,0.0
30511811,Gatb1_1v1_158,78.82836587872559,21.171634121274405
30511812,Gatb1_1v1_165,31.757451181911627,68.24254881808837
30511812,Gatb1_1v1_162,62.94329278739079,37.05670721260921
30511812,Gatb1_1v1_167,73.53092341956483,26.469076580435164
30511812,Gatb1_1v1_164,25.88658557478156,74.11341442521844
30511813,Gatb1_1v1_171,41.778006166495366,58.22199383350464
30511813,Gatb1_1v1_172,62.9496402877698,37.05035971223021
30511813,Gatb1_1v1_169,100.0,0.0
30511813,Gatb1_1v1_170,15.313463514902356,84.68653648509765
