mouse_id,file,LVIDd_auto,LVIDd_auto_time,LVIDs_auto,LVIDs_auto_time,heart_rate_auto,heart_rate_auto_time,LVIDd_auto_quality_label,LVIDd_auto_quality_flag,LVIDs_auto_quality_label,LVIDs_auto_quality_flag,LV_Vold_auto,LV_Vols_auto,EF_auto,FS_auto,strain,sex,genotype,type,bw,EF_manual,FS_manual,LVIDd_manual,LVIDs_manual,dif_LVIDd,mean_LVIDd,dif_LVIDs,mean_LVIDs,dif_EF,dif_FS
30511887,30511887_1.dcm,2.765697674418605,0.2708333333333333,1.506686046511628,0.2216666666666666,712.8712871287129,0.2708333333333333,0.5047506007612154,high,0.5047506007612154,high,28.66706085218311,6.128551323604122,78.62162655877081,45.52238805970149,C57BL/6N,m,control,wt (Gstp1),22.7,49.89,24.89,4.0,2.97,-1.2343023255813952,3.3828488372093024,-1.4633139534883721,2.238343023255814,28.731626558770813,20.63238805970149
30511887,30511887_1.dcm,1.5892441860465116,0.6033333333333334,1.5479651162790695,0.6016666666666667,765.9574468085106,0.6033333333333334,0.753136274233733,high,0.753136274233733,high,7.043350700636576,6.576703184254395,6.625362504525086,2.5974025974026134,C57BL/6N,m,control,wt (Gstp1),22.7,49.89,24.89,4.0,2.97,-2.4107558139534886,2.7946220930232557,-1.4220348837209307,2.258982558139535,-43.264637495474915,-22.292597402597387
30511887,30511887_1.dcm,2.9720930232558143,2.4433333333333334,2.043313953488372,2.5075000000000003,637.1681415929203,2.4433333333333334,0.5723243146632442,high,0.5723243146632442,high,34.20910487241261,13.43990942046028,60.712478532875366,31.250000000000007,C57BL/6N,m,control,wt (Gstp1),22.7,49.89,24.89,4.0,2.97,-1.0279069767441857,3.486046511627907,-0.926686046511628,2.5066569767441864,10.822478532875365,6.3600000000000065
30511887,30511887_1.dcm,2.9308139534883724,2.865,1.0732558139534885,2.833333333333333,750.0,2.865,0.7092734491691426,high,0.7092734491691426,high,33.0574436102164,2.4915580952651686,92.46294382395874,63.38028169014085,C57BL/6N,m,control,wt (Gstp1),22.7,49.89,24.89,4.0,2.97,-1.0691860465116276,3.465406976744186,-1.8967441860465117,2.0216279069767444,42.57294382395874,38.49028169014085
30511905,30511905_1.dcm,2.765697674418605,0.005,0.8875000000000001,0.0391666666666666,757.8947368421052,0.005,0.9997574747525392,high,0.9997574747525392,high,28.66706085218311,1.4884606701520915,94.80776673330033,67.91044776119402,C57BL/6N,m,control,wt (Gstp1),28.5,91.9,62.81,2.7,1.01,0.06569767441860463,2.7328488372093025,-0.12249999999999994,0.94875,2.9077667333003205,5.100447761194019
30511905,30511905_1.dcm,2.9720930232558143,0.0841666666666666,1.2383720930232558,0.1216666666666666,705.8823529411765,0.0841666666666666,0.9997574747525392,high,0.9997574747525392,high,34.20910487241261,3.653796855546803,89.31922694506586,58.333333333333336,C57BL/6N,m,control,wt (Gstp1),28.5,91.9,62.81,2.7,1.01,0.2720930232558141,2.836046511627907,0.22837209302325578,1.1241860465116278,-2.5807730549341414,-4.476666666666667
30511905,30511905_1.dcm,2.8069767441860467,0.1691666666666667,1.0113372093023256,0.2033333333333333,719.9999999999999,0.1691666666666667,0.9997574747525392,high,0.9997574747525392,high,29.73232323351879,2.1225667033438893,92.86108022345525,63.97058823529412,C57BL/6N,m,control,wt (Gstp1),28.5,91.9,62.81,2.7,1.01,0.10697674418604652,2.7534883720930234,0.0013372093023256149,1.0106686046511628,0.9610802234552409,1.1605882352941208
30511905,30511905_1.dcm,2.9514534883720933,0.2525,1.2177325581395348,0.2858333333333333,699.0291262135921,0.2525,0.9848985722973064,high,0.9848985722973064,high,33.63056129023659,3.493955223446931,89.61077338765298,58.74125874125875,C57BL/6N,m,control,wt (Gstp1),28.5,91.9,62.81,2.7,1.01,0.25145348837209314,2.8257267441860465,0.20773255813953484,1.1138662790697675,-2.289226612347022,-4.068741258741255
30511905,30511905_1.dcm,2.703779069767441,0.3383333333333334,1.1145348837209303,0.3775,757.8947368421052,0.3383333333333334,0.9848985722973064,high,0.9848985722973064,high,27.109392085887663,2.757472434465952,89.82835016834845,58.77862595419846,C57BL/6N,m,control,wt (Gstp1),28.5,91.9,62.81,2.7,1.01,0.0037790697674409124,2.701889534883721,0.10453488372093034,1.0622674418604652,-2.0716498316515555,-4.031374045801542
30511905,30511905_1.dcm,2.6831395348837206,0.4175,0.9700581395348836,0.4558333333333334,679.2452830188679,0.4175,0.9848985722973064,high,0.9992974580244376,high,26.60086651663136,1.896068132223341,92.87215651024796,63.846153846153854,C57BL/6N,m,control,wt (Gstp1),28.5,91.9,62.81,2.7,1.01,-0.016860465116279588,2.6915697674418606,-0.039941860465116386,0.9900290697674419,0.9721565102479559,1.0361538461538515
30511905,30511905_1.dcm,2.7863372093023258,0.5058333333333334,1.0526162790697675,0.54,734.6938775510205,0.5058333333333334,0.9992974580244376,high,0.9992974580244376,high,29.19700560917738,2.364612455317936,91.90118162468455,62.22222222222222,C57BL/6N,m,control,wt (Gstp1),28.5,91.9,62.81,2.7,1.01,0.08633720930232558,2.7431686046511627,0.042616279069767504,1.0313081395348838,0.0011816246845484102,-0.5877777777777808
