mouse_id,file_name,high_image_quality,low_image_quality
30503270,Tnks_2v2_28,36.47421620695563,63.52578379304437
30503270,Tnks_2v2_25,94.70618468391297,5.293815316087037
30503270,Tnks_2v2_27,0.0,100.0
30503270,Tnks_2v2_29,78.82836587872559,21.17163412127441
30503301,Tnks_2v2_81,62.94964028776978,37.05035971223023
30503301,Tnks_2v2_78,25.89928057553957,74.10071942446042
30503301,Tnks_2v2_80,5.293815316087037,94.70618468391297
30503301,Tnks_2v2_82,73.53092341956486,26.469076580435157
30503302,Tnks_2v2_64,42.34326824254882,57.656731757451176
30503302,Tnks_2v2_61,10.58763063217406,89.41236936782595
30503302,Tnks_2v2_62,15.313463514902365,84.68653648509763
30503302,Tnks_2v2_63,10.587630632174063,89.41236936782595
30503326,Tnks_2v2_14,4.7113243104334295,95.28867568956656
30503326,Tnks_2v2_13,62.94329278739079,37.05670721260921
30503326,Tnks_2v2_17,63.51490236382323,36.485097636176775
30503326,Tnks_2v2_15,36.47421620695563,63.52578379304437
30503770,Tnks_2v2_10,15.298954942607503,84.7010450573925
30503770,Tnks_2v2_9,31.19218910585817,68.80781089414182
30503770,Tnks_2v2_8,47.07091469681398,52.92908530318602
30503770,Tnks_2v2_11,100.0,0.0
30503771,Tnks_2v2_18,84.1212744090442,15.878725590955804
30503771,Tnks_2v2_21,15.298954942607503,84.7010450573925
30503771,Tnks_2v2_22,52.36382322713258,47.63617677286743
30503771,Tnks_2v2_20,47.06184683912968,52.93815316087033
30503774,Tnks_2v2_86,15.313463514902356,84.68653648509765
30503774,Tnks_2v2_88,84.1185540517389,15.881445948261096
30503774,Tnks_2v2_87,73.53092341956484,26.46907658043516
30503774,Tnks_2v2_84,41.778006166495366,58.22199383350464
30503775,Tnks_2v2_38,15.298954942607503,84.7010450573925
30503775,Tnks_2v2_40,73.535457348407,26.46454265159301
30503775,Tnks_2v2_39,47.06184683912969,52.93815316087032
30503775,Tnks_2v2_37,84.1212744090442,15.878725590955806
