mouse_id,file_name,high_image_quality,low_image_quality
30509089,Ibtk_2v2_1,10.005139626520467,89.99486037347954
30509089,Ibtk_2v2_4,73.53545734840698,26.46454265159301
30509089,Ibtk_2v2_3,68.23710810347782,31.762891896522188
30509127,Ibtk_2v2_34,57.64947747130375,42.35052252869625
30509127,Ibtk_2v2_30,52.36382322713256,47.63617677286744
30509127,Ibtk_2v2_33,31.757451181911613,68.2425488180884
30509159,Ibtk_2v2_50,31.192189105858155,68.80781089414185
30509159,Ibtk_2v2_49,5.293815316087026,94.70618468391297
30509159,Ibtk_2v2_51,20.59277025869454,79.40722974130546
30509159,Ibtk_2v2_52,26.46454265159301,73.53545734840698
