mouse_id,file,LVIDd_auto,LVIDd_auto_time,LVIDs_auto,LVIDs_auto_time,heart_rate_auto,heart_rate_auto_time,LVIDd_auto_quality_label,LVIDd_auto_quality_flag,LVIDs_auto_quality_label,LVIDs_auto_quality_flag
30513577,Pcdhgb2_2vX.dcm,2.5799418604651163,0.0558333333333333,1.176453488372093,0.0083333333333333,719.9999999999999,0.0558333333333333,0.90203823608897,high,0.90203823608897,high
30513577,Pcdhgb2_2vX.dcm,2.5799418604651163,0.1391666666666667,1.0732558139534885,0.0958333333333333,666.6666666666666,0.1391666666666667,0.90203823608897,high,0.90203823608897,high
30513577,Pcdhgb2_2vX.dcm,2.5799418604651163,0.2291666666666667,1.0526162790697675,0.1791666666666666,660.5504587155963,0.2291666666666667,0.0604770282090535,low,0.0604770282090535,low
30513577,Pcdhgb2_2vX.dcm,2.476744186046512,0.32,1.1145348837209303,0.2666666666666666,727.2727272727273,0.32,0.0604770282090535,low,0.0604770282090535,low
30513577,Pcdhgb2_2vX.dcm,2.724418604651164,0.4025,1.3622093023255817,0.3641666666666667,727.2727272727273,0.4025,0.7328237664965497,high,0.7328237664965497,high
30513577,Pcdhgb2_2vX.dcm,2.724418604651164,0.485,1.1351744186046513,0.4391666666666667,605.0420168067227,0.485,0.7328237664965497,high,0.7328237664965497,high
30513577,Pcdhgb2_2vX.dcm,2.476744186046512,0.5841666666666667,1.0526162790697675,0.525,782.6086956521739,0.5841666666666667,0.0300424056567063,low,0.0300424056567063,low
30513577,Pcdhgb2_2vX.dcm,2.6831395348837206,0.6608333333333334,1.1351744186046513,0.6166666666666667,719.9999999999999,0.6608333333333334,0.0300424056567063,low,0.0300424056567063,low
30513577,Pcdhgb2_2vX.dcm,2.8482558139534886,0.7441666666666668,1.1351744186046513,0.7016666666666667,615.3846153846154,0.7441666666666668,0.202316899961552,low,0.202316899961552,low
30513577,Pcdhgb2_2vX.dcm,2.827616279069768,0.8416666666666667,1.0938953488372094,0.7841666666666667,719.9999999999999,0.8416666666666667,0.202316899961552,low,0.202316899961552,low
30513577,Pcdhgb2_2vX.dcm,2.8482558139534886,0.925,1.197093023255814,0.8791666666666668,742.2680412371134,0.925,0.6149417096371399,high,0.6149417096371399,high
30513577,Pcdhgb2_2vX.dcm,2.9927325581395348,1.0058333333333334,1.155813953488372,0.9641666666666668,692.3076923076923,1.0058333333333334,0.6149417096371399,high,0.6149417096371399,high
30513577,Pcdhgb2_2vX.dcm,3.1372093023255814,1.0925,0.9906976744186048,1.0450000000000002,692.3076923076923,1.0925,0.9421092333957696,high,0.9421092333957696,high
30513577,Pcdhgb2_2vX.dcm,3.178488372093024,1.1791666666666667,1.176453488372093,1.135,712.8712871287129,1.1791666666666667,0.9421092333957696,high,0.9421092333957696,high
30513577,Pcdhgb2_2vX.dcm,2.7450581395348843,1.2633333333333334,1.0938953488372094,1.2208333333333334,705.8823529411765,1.2633333333333334,0.9401759863254548,high,0.9401759863254548,high
30513577,Pcdhgb2_2vX.dcm,2.7450581395348843,1.3483333333333334,0.8462209302325582,1.3075,666.6666666666666,1.3483333333333334,0.9401759863254548,high,0.9401759863254548,high
30513577,Pcdhgb2_2vX.dcm,3.0340116279069766,1.4383333333333337,0.9700581395348836,1.3925,727.2727272727273,1.4383333333333337,0.6161216151307786,high,0.6161216151307786,high
30513577,Pcdhgb2_2vX.dcm,3.1165697674418604,1.5208333333333337,0.9700581395348836,1.4800000000000002,719.9999999999999,1.5208333333333337,0.6161216151307786,high,0.6161216151307786,high
30513577,Pcdhgb2_2vX.dcm,2.7863372093023258,1.6041666666666667,0.9287790697674418,1.5633333333333337,660.5504587155963,1.6041666666666667,0.8835748127162347,high,0.8835748127162347,high
30513577,Pcdhgb2_2vX.dcm,3.0340116279069766,1.695,0.7636627906976744,1.649166666666667,719.9999999999999,1.695,0.8835748127162347,high,0.8835748127162347,high
30513577,Pcdhgb2_2vX.dcm,3.0959302325581395,1.7783333333333335,1.0526162790697675,1.7391666666666667,660.5504587155963,1.7783333333333335,0.9656533907629256,high,0.9656533907629256,high
30513577,Pcdhgb2_2vX.dcm,2.7863372093023258,1.8691666666666669,0.9081395348837208,1.8225,705.8823529411765,1.8691666666666669,0.9656533907629256,high,0.9656533907629256,high
30513577,Pcdhgb2_2vX.dcm,2.8069767441860467,1.9541666666666668,0.4334302325581396,1.9108333333333327,699.0291262135921,1.9541666666666668,0.310384961204423,low,0.310384961204423,low
30513577,Pcdhgb2_2vX.dcm,3.2197674418604647,2.04,1.0526162790697675,1.9966666666666668,666.6666666666666,2.04,0.310384961204423,low,0.310384961204423,low
30513577,Pcdhgb2_2vX.dcm,2.868895348837209,2.1300000000000003,1.0319767441860466,2.083333333333333,719.9999999999999,2.1300000000000003,0.8773410983235869,high,0.8773410983235869,high
30513577,Pcdhgb2_2vX.dcm,2.827616279069768,2.2133333333333334,0.6398255813953488,2.1708333333333334,712.8712871287129,2.2133333333333334,0.8773410983235869,high,0.8773410983235869,high
30513577,Pcdhgb2_2vX.dcm,3.1165697674418604,2.2975000000000003,0.9700581395348836,2.256666666666667,666.6666666666666,2.2975000000000003,0.752032183923195,high,0.752032183923195,high
30513577,Pcdhgb2_2vX.dcm,2.765697674418605,2.3875,1.0526162790697675,2.3425,765.9574468085106,2.3875,0.752032183923195,high,0.752032183923195,high
30513577,Pcdhgb2_2vX.dcm,2.8069767441860467,2.4658333333333333,0.8049418604651163,2.4266666666666667,660.5504587155963,2.4658333333333333,0.0968420473556591,low,0.0968420473556591,low
30513577,Pcdhgb2_2vX.dcm,3.281686046511628,2.556666666666666,1.0113372093023256,2.5141666666666667,719.9999999999999,2.556666666666666,0.0968420473556591,low,0.0968420473556591,low
30513577,Pcdhgb2_2vX.dcm,2.45610465116279,2.64,0.8875000000000001,2.599166666666666,672.8971962616823,2.64,0.9674333983644746,high,0.9674333983644746,high
30513577,Pcdhgb2_2vX.dcm,2.724418604651164,2.729166666666667,0.8049418604651163,2.684166666666667,679.2452830188679,2.729166666666667,0.9674333983644746,high,0.9674333983644746,high
30513577,Pcdhgb2_2vX.dcm,3.0959302325581395,2.8175000000000003,0.9906976744186048,2.771666666666667,705.8823529411765,2.8175000000000003,0.4540562011480502,low,0.4540562011480502,low
30513577,Pcdhgb2_2vX.dcm,3.013372093023256,2.9025000000000003,0.9700581395348836,2.8600000000000003,685.7142857142858,2.9025000000000003,0.4540562011480502,low,0.4540562011480502,low
30513577,Pcdhgb2_2vX.dcm,2.7863372093023258,2.99,0.9081395348837208,2.944166666666667,672.8971962616823,2.99,0.9459815610400168,high,0.9459815610400168,high
30513577,Pcdhgb2_2vX.dcm,2.765697674418605,3.079166666666667,0.9700581395348836,3.0316666666666667,818.1818181818181,3.079166666666667,0.9459815610400168,high,0.9459815610400168,high
