mouse_id,file,LVIDd_auto,LVIDd_auto_time,LVIDs_auto,LVIDs_auto_time,heart_rate_auto,heart_rate_auto_time,LVIDd_auto_quality_label,LVIDd_auto_quality_flag,LVIDs_auto_quality_label,LVIDs_auto_quality_flag,LV_Vold_auto,LV_Vols_auto,EF_auto,FS_auto,strain,sex,genotype,type,bw,EF_manual,FS_manual,LVIDd_manual,LVIDs_manual,dif_LVIDd,mean_LVIDd,dif_LVIDs,mean_LVIDs,dif_EF,dif_FS
30504915,Cisd1_3vX_6.dcm,2.494186046511628,2.58,0.994186046511628,2.785,672.8971962616822,2.58,0.9178576279228132,high,0.9178576279228132,high,22.192391299529287,2.0265876265996403,90.86809709126469,60.13986013986013,C57BL/6N,m,control,wt (Cisd1),30.0,93.93,65.92,2.67,0.93,-0.17581395348837203,2.5820930232558137,0.06418604651162796,0.962093023255814,-3.06190290873532,-5.780139860139869
30504915,Cisd1_3vX_6.dcm,2.738372093023256,2.669166666666667,0.8372093023255813,2.8658333333333337,774.1935483870968,2.669166666666667,0.9178576279228132,high,0.8797499663987408,high,27.97369725089469,1.268905839130191,95.46393232274792,69.4267515923567,C57BL/6N,m,control,wt (Cisd1),30.0,93.93,65.92,2.67,0.93,0.06837209302325586,2.704186046511628,-0.09279069767441872,0.8836046511627906,1.5339323227479156,3.506751592356693
30504915,Cisd1_3vX_6.dcm,2.459302325581396,2.746666666666667,0.8895348837209303,2.9533333333333336,672.8971962616822,2.746666666666667,0.9178576279228132,high,0.8797499663987408,high,21.42692658125676,1.497795410605716,93.0097515155724,63.82978723404257,C57BL/6N,m,control,wt (Cisd1),30.0,93.93,65.92,2.67,0.93,-0.21069767441860376,2.564651162790698,-0.04046511627906979,0.9097674418604651,-0.9202484844276029,-2.090212765957432
30504915,Cisd1_3vX_6.dcm,2.7906976744186047,2.835833333333333,1.0813953488372092,3.0458333333333334,765.9574468085106,2.835833333333333,0.8797499663987408,high,0.8797499663987408,high,29.30965299464401,2.542717939936119,91.32463990480964,61.25000000000001,C57BL/6N,m,control,wt (Cisd1),30.0,93.93,65.92,2.67,0.93,0.1206976744186048,2.730348837209302,0.15139534883720918,1.0056976744186046,-2.6053600951903633,-4.669999999999995
30504915,Cisd1_3vX_6.dcm,2.6511627906976742,3.416666666666667,1.0813953488372092,3.6275,750.0,3.416666666666667,0.9988541825492996,high,0.9188505920024812,high,25.823545054964757,2.542717939936119,90.15349002422398,59.210526315789465,C57BL/6N,m,control,wt (Cisd1),30.0,93.93,65.92,2.67,0.93,-0.018837209302325686,2.660581395348837,0.15139534883720918,1.0056976744186046,-3.7765099757760225,-6.709473684210536
30504915,Cisd1_3vX_6.dcm,2.703488372093023,3.496666666666667,0.994186046511628,3.6983333333333337,750.0,3.496666666666667,0.9988541825492996,high,0.9188505920024812,high,27.10219266977365,2.0265876265996403,92.5224218892819,63.2258064516129,C57BL/6N,m,control,wt (Cisd1),30.0,93.93,65.92,2.67,0.93,0.033488372093023244,2.6867441860465116,0.06418604651162796,0.962093023255814,-1.4075781107181058,-2.694193548387105
30504915,Cisd1_3vX_6.dcm,2.441860465116279,3.576666666666667,0.9593023255813954,3.779166666666667,660.5504587155963,3.576666666666667,0.9988541825492996,high,0.9188505920024812,high,21.049815851858547,1.8395662848824577,91.2608913169184,60.71428571428572,C57BL/6N,m,control,wt (Cisd1),30.0,93.93,65.92,2.67,0.93,-0.22813953488372096,2.5559302325581394,0.02930232558139534,0.9446511627906977,-2.6691086830816033,-5.205714285714279
30504915,Cisd1_3vX_6.dcm,2.7906976744186047,3.6675,0.9767441860465116,3.8683333333333336,782.6086956521739,3.6675,0.9188505920024812,high,0.9909217065161156,high,29.30965299464401,1.931712026603614,93.40929752066116,65.0,C57BL/6N,m,control,wt (Cisd1),30.0,93.93,65.92,2.67,0.93,0.1206976744186048,2.730348837209302,0.04674418604651154,0.9533720930232559,-0.5207024793388513,-0.9200000000000017
30504915,Cisd1_3vX_6.dcm,2.5988372093023258,3.744166666666667,1.0813953488372092,3.9533333333333336,666.6666666666666,3.744166666666667,0.9188505920024812,high,0.9909217065161156,high,24.57911688274193,2.542717939936119,89.65496623793888,58.38926174496645,C57BL/6N,m,control,wt (Cisd1),30.0,93.93,65.92,2.67,0.93,-0.07116279069767417,2.634418604651163,0.15139534883720918,1.0056976744186046,-4.275033762061128,-7.530738255033555
30504915,Cisd1_3vX_6.dcm,2.755813953488372,3.834166666666667,0.9069767441860463,4.029166666666667,765.9574468085106,3.834166666666667,0.9188505920024812,high,0.9909217065161156,high,28.41518492605812,1.579266247235933,94.44217501541696,67.08860759493672,C57BL/6N,m,control,wt (Cisd1),30.0,93.93,65.92,2.67,0.93,0.08581395348837217,2.7129069767441862,-0.023023255813953702,0.9184883720930233,0.5121750154169575,1.1686075949367165
30504915,Cisd1_3vX_6.dcm,2.7906976744186047,3.9125,0.994186046511628,4.115,742.2680412371134,3.9125,0.9909217065161156,high,0.9909217065161156,high,29.30965299464401,2.0265876265996403,93.08559665660329,64.375,C57BL/6N,m,control,wt (Cisd1),30.0,93.93,65.92,2.67,0.93,0.1206976744186048,2.730348837209302,0.06418604651162796,0.962093023255814,-0.8444033433967206,-1.5450000000000017
