mouse_id,file,LVIDd_auto,LVIDd_auto_time,LVIDs_auto,LVIDs_auto_time,heart_rate_auto,heart_rate_auto_time,LVIDd_auto_quality_label,LVIDd_auto_quality_flag,LVIDs_auto_quality_label,LVIDs_auto_quality_flag,LV_Vold_auto,LV_Vols_auto,EF_auto,FS_auto
30515330,Cmas_1v1_28.dcm,2.352906976744186,1.5450000000000002,0.9906976744186048,1.5908333333333335,757.8947368421052,1.5450000000000002,0.9970306406059888,high,0.9970306406059888,high,19.184611020462338,2.007392985197204,89.53644156216608,57.89473684210525
30515330,Cmas_1v1_28.dcm,2.641860465116279,1.6241666666666668,0.9287790697674418,1.6700000000000002,727.2727272727273,1.6241666666666668,0.9970306406059888,high,0.9970306406059888,high,25.599816076906038,1.6848076573397555,93.41867280499861,64.84375
30515330,Cmas_1v1_28.dcm,2.6625,1.7066666666666668,0.8875000000000001,1.7433333333333334,666.6666666666666,1.7066666666666668,0.9970306406059888,high,0.9999082799743804,high,26.097677083333338,1.4884606701520915,94.29657794676807,66.66666666666666
30515330,Cmas_1v1_28.dcm,2.745058139534884,1.7966666666666669,0.9494186046511628,1.83,727.2727272727273,1.7966666666666669,0.9999082799743804,high,0.9999082799743804,high,28.142481850121218,1.7885530457335646,93.64465062015893,65.41353383458647
30515330,Cmas_1v1_28.dcm,2.683139534883721,1.8791666666666669,0.8668604651162791,1.91,727.2727272727273,1.8791666666666669,0.9999082799743804,high,0.9999082799743804,high,26.600866516631378,1.3957738080886426,94.75290097329733,67.69230769230768
30515330,Cmas_1v1_28.dcm,2.724418604651163,1.961666666666667,0.9494186046511628,1.9925,757.8947368421052,1.961666666666667,0.9995605102261348,high,0.9995605102261348,high,27.623261375990776,1.7885530457335646,93.52519233196658,65.15151515151516
30515330,Cmas_1v1_28.dcm,2.724418604651163,2.040833333333333,0.9081395348837208,2.0775,727.2727272727273,2.040833333333333,0.9995605102261348,high,0.9995605102261348,high,27.623261375990776,1.584790898704567,94.26283928920132,66.66666666666667
30515330,Cmas_1v1_28.dcm,2.641860465116279,2.123333333333333,0.8462209302325582,2.1583333333333337,705.8823529411765,2.123333333333333,0.9995605102261348,high,0.9997929103647344,high,25.599816076906038,1.306686051180713,94.89572094090359,67.96875
30515330,Cmas_1v1_28.dcm,2.724418604651163,2.208333333333333,0.8462209302325582,2.2425,742.2680412371134,2.208333333333333,0.9997929103647344,high,0.9997929103647344,high,27.623261375990776,1.306686051180713,95.26961703256212,68.93939393939394
30515330,Cmas_1v1_28.dcm,2.559302325581396,2.289166666666667,0.8462209302325582,2.3266666666666667,666.6666666666666,2.289166666666667,0.9997929103647344,high,0.9997929103647344,high,23.661497646457622,1.306686051180713,94.47758518626003,66.93548387096774
30515330,Cmas_1v1_28.dcm,2.518023255813953,2.379166666666667,0.8255813953488372,2.415,719.9999999999999,2.379166666666667,0.999874157700259,high,0.999874157700259,high,22.724098987897968,1.22115200523442,94.62618075249205,67.21311475409834
30515330,Cmas_1v1_28.dcm,2.4354651162790697,2.4625000000000004,0.7223837209302326,2.501666666666667,685.7142857142857,2.4625000000000004,0.999874157700259,high,0.999874157700259,high,20.912479382372037,0.8451146252127193,95.95880235069065,70.33898305084746
30515330,Cmas_1v1_28.dcm,2.518023255813953,2.5500000000000003,0.8049418604651163,2.579166666666667,712.8712871287129,2.5500000000000003,0.999874157700259,high,0.999874157700259,high,22.724098987897968,1.1391251067179171,94.98714951327851,68.03278688524588
30515330,Cmas_1v1_28.dcm,2.703779069767442,2.6341666666666668,0.9081395348837208,2.6675,685.7142857142857,2.6341666666666668,0.9991922357483122,high,0.9991922357483122,high,27.109392085887688,1.584790898704567,94.15408913013006,66.41221374045803
30515330,Cmas_1v1_28.dcm,2.559302325581396,2.7216666666666667,0.8462209302325582,2.7633333333333336,727.2727272727273,2.7216666666666667,0.9991922357483122,high,0.9991922357483122,high,23.661497646457622,1.306686051180713,94.47758518626003,66.93548387096774
30515330,Cmas_1v1_28.dcm,2.641860465116279,2.8041666666666667,0.7430232558139536,2.841666666666667,719.9999999999999,2.8041666666666667,0.6205047160453542,high,0.6205047160453542,high,25.599816076906038,0.9136033140870462,96.43121141440068,71.875
30515330,Cmas_1v1_28.dcm,2.518023255813953,2.8875,1.2383720930232558,2.9133333333333336,719.9999999999999,2.8875,0.6205047160453542,high,0.6205047160453542,high,22.724098987897968,3.6537968555468034,83.92104849792862,50.81967213114753
30515330,Cmas_1v1_28.dcm,2.4973837209302325,2.9708333333333337,0.9287790697674418,2.998333333333333,705.8823529411765,2.9708333333333337,0.6205047160453542,high,0.6205047160453542,high,22.26331013003091,1.6848076573397555,92.43235777833807,62.8099173553719
30515330,Cmas_1v1_28.dcm,2.559302325581396,3.3075,0.8875000000000001,3.27,464.516129032258,3.3075,0.5569720561487259,high,0.5569720561487259,high,23.661497646457622,1.4884606701520915,93.70935562747471,65.32258064516128
30515330,Cmas_1v1_28.dcm,2.8482558139534886,3.436666666666667,0.7017441860465117,3.3466666666666667,486.48648648648646,3.436666666666667,0.5569720561487259,high,0.5569720561487259,high,30.819104974489733,0.779881346296258,97.4694873620055,75.36231884057972
30515330,Cmas_1v1_28.dcm,2.683139534883721,3.82,0.7223837209302326,3.68,699.0291262135921,3.82,0.9946311964036244,high,0.9946311964036244,high,26.600866516631378,0.8451146252127193,96.822980842807,73.07692307692307
