mouse_id,file_name,high_image_quality,low_image_quality
30515246,Cmas_1v1_178,46.95905430872023,53.040945691279774
30515246,Cmas_1v1_177,0.0,100.0
30515248,Cmas_1v1_169,38.118896693506926,61.88110330649308
30515248,Cmas_1v1_171,7.178345040260398,92.8216549597396
30515248,Cmas_1v1_172,4.419321685508741,95.58067831449128
30515249,Cmas_1v1_165,17.67728674203495,82.32271325796505
30515249,Cmas_1v1_167,100.0,0.0
30515249,Cmas_1v1_163,77.89960596196676,22.10039403803324
30515249,Cmas_1v1_166,100.0,0.0
30515252,Cmas_1v1_160,42.54881808838643,57.45118191161356
30515252,Cmas_1v1_161,100.0,0.0
30515252,Cmas_1v1_159,69.05944834675346,30.94055165324655
30515252,Cmas_1v1_158,13.257965056526208,86.7420349434738
30515262,Cmas_1v1_155,64.64542651593011,35.35457348406988
30515262,Cmas_1v1_153,30.94055165324654,69.05944834675346
30515262,Cmas_1v1_152,69.06474820143885,30.93525179856116
30515262,Cmas_1v1_156,73.4840698869476,26.51593011305241
30515263,Cmas_1v1_148,77.89960596196676,22.10039403803324
30515263,Cmas_1v1_149,13.260236422819933,86.73976357718006
30515263,Cmas_1v1_146,100.0,0.0
30515266,Cmas_1v1_142,42.54881808838643,57.45118191161356
30515266,Cmas_1v1_141,20.43858146308035,79.56141853691965
30515266,Cmas_1v1_139,82.32271325796508,17.67728674203494
30515266,Cmas_1v1_143,60.22610483042136,39.77389516957864
30515267,Cmas_1v1_135,33.6988178859003,66.3011821140997
30515267,Cmas_1v1_133,17.680315230426576,82.31968476957341
30515267,Cmas_1v1_137,30.935251798561158,69.06474820143885
30515267,Cmas_1v1_138,26.515930113052416,73.4840698869476
30515268,Cmas_1v1_129,0.0,100.0
30515268,Cmas_1v1_130,0.0,100.0
30515268,Cmas_1v1_131,22.10039403803321,77.89960596196678
30515268,Cmas_1v1_128,16.032887975334013,83.967112024666
30515269,Cmas_1v1_125,100.0,0.0
30515269,Cmas_1v1_122,60.22610483042138,39.77389516957862
30515269,Cmas_1v1_124,100.0,0.0
30515269,Cmas_1v1_123,100.0,0.0
30515270,Cmas_1v1_118,46.96813977389517,53.03186022610483
30515270,Cmas_1v1_120,100.0,0.0
30515270,Cmas_1v1_116,86.73976357718006,13.260236422819943
30515271,Cmas_1v1_110,38.1294964028777,61.87050359712229
30515271,Cmas_1v1_114,100.0,0.0
30515271,Cmas_1v1_113,100.0,0.0
30515271,Cmas_1v1_112,73.4840698869476,26.515930113052416
30515277,Cmas_1v1_105,33.6988178859003,66.3011821140997
30515277,Cmas_1v1_108,100.0,0.0
30515277,Cmas_1v1_106,46.96813977389518,53.03186022610482
30515277,Cmas_1v1_107,69.05944834675346,30.94055165324654
30515283,Cmas_1v1_98,13.260236422819943,86.73976357718006
30515283,Cmas_1v1_100,73.48406988694757,26.515930113052427
30515283,Cmas_1v1_101,100.0,0.0
30515283,Cmas_1v1_99,69.0594483467535,30.940551653246512
30515284,Cmas_1v1_93,33.6988178859003,66.3011821140997
30515284,Cmas_1v1_92,51.37913311632689,48.6208668836731
30515284,Cmas_1v1_91,82.31968476957341,17.680315230426586
30515284,Cmas_1v1_95,100.0,0.0
