mouse_id,file,LVIDd_auto,LVIDd_auto_time,LVIDs_auto,LVIDs_auto_time,heart_rate_auto,heart_rate_auto_time,LVIDd_auto_quality_label,LVIDd_auto_quality_flag,LVIDs_auto_quality_label,LVIDs_auto_quality_flag,LV_Vold_auto,LV_Vols_auto,EF_auto,FS_auto
30517201,30517201.dcm,2.9927325581395348,0.0025,0.8875000000000001,0.0416666666666666,782.6086956521739,0.0025,0.9999844205507732,high,0.9999844205507732,high,34.79308053356588,1.4884606701520915,95.72196354181362,70.34482758620689
30517201,30517201.dcm,2.6005813953488373,0.0791666666666666,0.8668604651162791,0.12,705.8823529411765,0.0791666666666666,0.9999844205507732,high,0.9999844205507732,high,24.620047871939565,1.3957738080886426,94.33074291590043,66.66666666666666
30517201,30517201.dcm,2.8895348837209305,0.1641666666666666,1.0938953488372094,0.2041666666666667,757.8947368421052,0.1641666666666666,0.9999844205507732,high,0.9999844205507732,high,31.927460767324046,2.622499865884392,91.78606815933081,62.142857142857146
30517201,30517201.dcm,2.9927325581395348,0.2433333333333333,0.6811046511627907,0.2858333333333333,637.1681415929203,0.2433333333333333,0.9999844205507732,high,0.9982301473876554,high,34.79308053356588,0.717849047575192,97.93680514468195,77.24137931034483
30517201,30517201.dcm,3.0959302325581395,0.3375,0.9494186046511628,0.3666666666666667,808.9887640449437,0.3375,0.9982301473876554,high,0.9982301473876554,high,37.79464971770189,1.7885530457335646,95.2677083685317,69.33333333333333
30517201,30517201.dcm,3.1578488372093023,0.4116666666666667,0.8255813953488372,0.4491666666666667,666.6666666666666,0.4116666666666667,0.9982301473876554,high,0.9982301473876554,high,39.661151606198025,1.22115200523442,96.92103744903972,73.85620915032679
30517201,30517201.dcm,2.724418604651164,0.5016666666666667,0.9700581395348836,0.5358333333333334,742.2680412371134,0.5016666666666667,0.9982301473876554,high,0.9997366348158978,high,27.623261375990804,1.896068132223341,93.13597295259517,64.39393939393942
30517201,30517201.dcm,2.9927325581395348,0.5825,0.9906976744186048,0.615,837.2093023255812,0.5825,0.9997366348158978,high,0.9997366348158978,high,34.79308053356588,2.007392985197204,94.23048216940545,66.89655172413792
30517201,30517201.dcm,2.724418604651164,0.6541666666666667,0.9700581395348836,0.6925,660.5504587155963,0.6541666666666667,0.9997366348158978,high,0.9997366348158978,high,27.623261375990804,1.896068132223341,93.13597295259517,64.39393939393942
30517201,30517201.dcm,3.0546511627906976,0.745,0.9287790697674418,0.7858333333333334,580.6451612903227,0.745,0.9997366348158978,high,0.9918139734099436,high,36.57766035677677,1.6848076573397555,95.39388894503853,69.59459459459461
30517201,30517201.dcm,3.178488372093024,0.8483333333333334,0.9700581395348836,0.8791666666666668,389.1891891891892,0.8483333333333334,0.9918139734099436,high,0.9918139734099436,high,40.294278963975316,1.896068132223341,95.2944482914845,69.4805194805195
30517201,30517201.dcm,2.8895348837209305,1.0025000000000002,0.8462209302325582,0.9533333333333334,692.3076923076923,1.0025000000000002,0.9918139734099436,high,0.9918139734099436,high,31.927460767324046,1.306686051180713,95.90732861374923,70.71428571428571
30517201,30517201.dcm,2.8895348837209305,1.0891666666666668,0.7017441860465117,1.0416666666666667,734.6938775510205,1.0891666666666668,0.9828419268307836,high,0.9828419268307836,high,31.927460767324046,0.779881346296258,97.55733363207379,75.71428571428571
30517201,30517201.dcm,2.7863372093023258,1.1708333333333334,0.6811046511627907,1.1233333333333333,666.6666666666666,1.1708333333333334,0.9828419268307836,high,0.9828419268307836,high,29.19700560917738,0.717849047575192,97.54136072313678,75.55555555555556
30517201,30517201.dcm,2.8895348837209305,1.2608333333333337,0.8049418604651163,1.2116666666666671,799.9999999999999,1.2608333333333337,0.9828419268307836,high,0.9828419268307836,high,31.927460767324046,1.1391251067179171,96.4321462485869,72.14285714285714
30517201,30517201.dcm,2.7450581395348843,1.3358333333333334,0.6398255813953488,1.2916666666666667,699.0291262135921,1.3358333333333334,0.9934010649183544,high,0.9934010649183544,high,28.142481850121232,0.6031622804230521,97.85675519438789,76.69172932330828
30517201,30517201.dcm,2.9308139534883724,1.4216666666666669,0.7223837209302326,1.3758333333333337,699.0291262135921,1.4216666666666669,0.9934010649183544,high,0.9934010649183544,high,33.0574436102164,0.8451146252127193,97.4434967350242,75.35211267605634
30517201,30517201.dcm,2.352906976744186,1.5075,0.7430232558139536,1.4608333333333334,742.2680412371134,1.5075,0.9934010649183544,high,0.9934010649183544,high,19.184611020462338,0.9136033140870462,95.23783248400193,68.42105263157893
30517201,30517201.dcm,2.8069767441860467,1.5883333333333334,0.8049418604651163,1.5433333333333334,750.0,1.5883333333333334,0.9981876431737858,high,0.9934010649183544,high,29.73232323351879,1.1391251067179171,96.16873159298322,71.32352941176471
30517201,30517201.dcm,2.9308139534883724,1.6683333333333334,0.7843023255813953,1.6258333333333337,705.8823529411765,1.6683333333333334,0.9981876431737858,high,0.9981876431737858,high,33.0574436102164,1.0605575848651911,96.79177374581552,73.23943661971832
30517201,30517201.dcm,2.9514534883720933,1.7533333333333334,0.7430232558139536,1.7066666666666668,734.6938775510205,1.7533333333333334,0.9981876431737858,high,0.9981876431737858,high,33.63056129023659,0.9136033140870462,97.28341342208796,74.82517482517483
30517201,30517201.dcm,2.765697674418605,1.835,0.7223837209302326,1.7908333333333335,685.7142857142858,1.835,0.9999824673103328,high,0.9981876431737858,high,28.66706085218311,0.8451146252127193,97.0519662634045,73.88059701492537
